Unnamed: 0,Unnamed: 1,January,Unnamed: 3,Unnamed: 4,February,Unnamed: 6,Unnamed: 7,March,Unnamed: 9,Unnamed: 10,April,Unnamed: 12,Unnamed: 13,May,Unnamed: 15,Unnamed: 16,June,Unnamed: 18,Unnamed: 19,July,Unnamed: 21,Unnamed: 22,August,Unnamed: 24,Unnamed: 25,September,Unnamed: 27,Unnamed: 28,October,Unnamed: 30,Unnamed: 31,November,Unnamed: 33,Unnamed: 34,December,Unnamed: 36,Unnamed: 37,Unnamed: 38,Accumulate for Year 2025,Unnamed: 40,Unnamed: 41,Unnamed: 42
Region,Cabin,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,,Total kWh,Sales kWh,Losses,Consumer
ST-HQ,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,0,0,,0
ST-HQ,1,37245,35742,0.04035440998791784,36862,35338,0.04134338885573219,38560,36927,0.042349585062240624,48851,46749,0.04302880186690139,49890,47718,0.04353577871316894,49309,47341,0.03991157800807155,42246,40661,0.03751834493206463,45654,44004,0.03614141148639771,45747,44069,0.036680000874374286,41400,39987,0.03413043478260869,44464,42766,0.03818819719323496,38557,37205,0.03506496874756848,,518785,498507,0.03908748325414191,228
ST-HQ,10,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,0,0,,0
ST-HQ,2,65200,63277,0.02949386503067486,67440,65303,0.03168742586002371,82800,79291,0.04237922705314012,100720,96059,0.04627680698967429,96480,91910,0.047367330016583775,86960,83234,0.042847286108555704,79120,76126,0.03784125379170877,85040,81740,0.0388052681091251,74560,72082,0.03323497854077251,79600,76763,0.03564070351758797,78480,75758,0.03468399592252802,70400,68109,0.03254261363636368,,966800,929652,0.03842366570128253,292
ST-HQ,26,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,0,0,,0
ST-HQ,3,117248,113801,0.02939922216157209,118583,114621,0.03341119722051222,149594,143791,0.038791662767223234,174072,166758,0.042017096373914264,171852,164745,0.04135535227986875,163167,157070,0.03736662437870397,147151,142324,0.032803039055120276,166751,160937,0.03486635762304269,137413,132477,0.03592090995757313,141835,137237,0.032417950435364995,138564,134379,0.030202650038971157,134274,129725,0.03387848727229392,,1760504,1697865,0.03558015204736831,373
ST-HQ,31,15615,15491,0.007941082292667323,15896,15753,0.008995973829894366,18865,18734,0.0069440763318314724,19398,19237,0.008299824724198324,21153,20982,0.008083959722025247,18103,17942,0.008893553554659483,13047,12966,0.006208323752586842,16810,16648,0.009637120761451512,11665,11622,0.003686240891555892,16664,16474,0.011401824291886742,16537,16386,0.009131039487210502,15291,15179,0.00732457000850173,,199044,197414,0.008189144108840307,1
ST-HQ,38,4999,5005,0,5202,5209,0,6667,6677,0,7737,7748,0,9667,9683,0,9975,9994,0,8710,8726,0,9911,9930,0,8963,8942,0.002342965524935847,8271,8287,0,8567,8575,0,7413,7402,0.0014838796708485091,,96082,96178,0,1
ST-HQ,39,15210,15051,0.010453648915187408,14610,14431,0.012251882272416137,16860,16673,0.011091340450771092,17970,17738,0.012910406232609861,22950,22701,0.01084967320261443,18240,18901,0,17760,16683,0.06064189189189184,19350,19160,0.009819121447028456,16770,16596,0.010375670840787166,16770,16589,0.010793082886106142,20670,18895,0.08587324625060477,16680,19216,0,,213840,212634,0.005639730639730667,37
ST-HQ,4,146792,140906,0.04009755300016349,149388,143455,0.0397153720513026,173369,167645,0.03301628318788252,182399,176112,0.0344683907258263,222854,214596,0.03705565078481876,202661,195582,0.03493025298404728,174127,168112,0.03454375254842734,192101,185890,0.032331950380268704,177266,171358,0.03332844425891035,166974,160959,0.036023572532250525,182394,176664,0.031415507089048944,150839,146626,0.027930442392219534,,2121164,2047905,0.034537169214638785,834
