Unnamed: 0,Unnamed: 1,January,Unnamed: 3,Unnamed: 4,February,Unnamed: 6,Unnamed: 7,March,Unnamed: 9,Unnamed: 10,April,Unnamed: 12,Unnamed: 13,May,Unnamed: 15,Unnamed: 16,June,Unnamed: 18,Unnamed: 19,July,Unnamed: 21,Unnamed: 22,August,Unnamed: 24,Unnamed: 25,September,Unnamed: 27,Unnamed: 28,October,Unnamed: 30,Unnamed: 31,November,Unnamed: 33,Unnamed: 34,December,Unnamed: 36,Unnamed: 37,Unnamed: 38,Accumulate for Year 2025,Unnamed: 40,Unnamed: 41,Unnamed: 42
Region,Cabin,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,,Total kWh,Sales kWh,Losses,Consumer
BMC-HQ,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,0,0,,0
BMC-MB,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,0,0,,0
BMC-HQ,1,57127,52796,0.07581353825686632,55843,50921,0.08813996382715827,60480,55199,0.0873181216931217,69733,64358,0.07707971835429428,73786,67303,0.08786219608055734,72477,66968,0.07601032051547385,65352,60427,0.07536112131227812,72964,67112,0.08020393618770905,67980,62902,0.07469844071785814,67744,62672,0.07487009919697685,70468,65289,0.07349435204631893,56896,52785,0.07225464004499438,,790850,728732,0.07854586836947586,527
BMC-HQ,001A,2345,2915,0,2935,2939,0,3599,3601,0,3968,3970,0,4246,4249,0,2856,2858,0,2902,2898,0.001378359751895264,3139,3148,0,3207,3222,0,2716,2707,0.003313696612665673,2369,2408,0,1781,1741,0.02245929253228518,,36063,36656,0,1
BMC-HQ,2,61517,59914,0.026057837670887762,57712,55143,0.044514139173828626,66159,63792,0.035777445245544826,78579,75654,0.037223685717558075,85908,83716,0.025515667923825536,85460,81218,0.04963725719634915,77012,74221,0.03624110528229363,85789,83018,0.03230017834454302,77110,74217,0.03751783166904421,76493,73893,0.03399003830415859,79664,77966,0.021314520988150232,62864,59711,0.05015589208449989,,894267,862463,0.035564322512180335,519
BMC-HQ,002A,110,184,0,165,166,0,151,151,0,163,163,0,159,160,0,194,195,0,160,162,0,169,165,0.023668639053254448,156,161,0,146,146,0,162,164,0,148,147,0.006756756756756799,,1883,1964,0,1
BMC-HQ,3,45794,43754,0.04454732060968691,50149,47894,0.044966001316078086,58608,55817,0.04762148512148512,72059,68542,0.04880722741087162,64910,62309,0.04007086735479892,69458,65697,0.054147830343517,61770,58890,0.046624575036425475,68803,65460,0.048587997616382994,62560,59609,0.047170716112531985,63494,60511,0.04698081708507895,68233,64892,0.048964577257338826,54030,51364,0.04934295761613916,,739868,704739,0.047480091043267225,493
BMC-HQ,003A,6886,6886,0,6513,6514,0,12348,12348,0,9997,9995,0.00020006001800543238,11313,11313,0,10607,10606,9.427736400491327e-05,12233,12232,8.174609662392474e-05,5091,5092,0,9008,9009,0,5230,5231,0,7149,7150,0,6178,6179,0,,102553,102555,0,1
BMC-HQ,4,58387,55683,0.04631167896963362,64908,62753,0.03320083810932395,78208,75270,0.03756648936170215,94862,90629,0.044622715101937604,87267,83277,0.04572175048987592,95494,92125,0.03527970343686515,85850,81949,0.04543972044263245,93664,90037,0.03872352237786125,82829,80109,0.03283874005481169,87339,83856,0.03987909181465321,77949,75054,0.03713966824462145,59475,57620,0.03118957545187051,,966232,928362,0.03919348562250058,444
