Unnamed: 0,Unnamed: 1,January,Unnamed: 3,Unnamed: 4,February,Unnamed: 6,Unnamed: 7,March,Unnamed: 9,Unnamed: 10,April,Unnamed: 12,Unnamed: 13,May,Unnamed: 15,Unnamed: 16,June,Unnamed: 18,Unnamed: 19,July,Unnamed: 21,Unnamed: 22,August,Unnamed: 24,Unnamed: 25,September,Unnamed: 27,Unnamed: 28,October,Unnamed: 30,Unnamed: 31,November,Unnamed: 33,Unnamed: 34,December,Unnamed: 36,Unnamed: 37,Unnamed: 38,Accumulate for Year 2025,Unnamed: 40,Unnamed: 41,Unnamed: 42
Region,Cabin,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,,Total kWh,Sales kWh,Losses,Consumer
BT-HQ,7,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,4370,0,0,6203,0,0,5747,0,0,4939,0,0,4486,0,0,7621,0,,0,33366,0,1
BT-HQ,8,0,10076,0,0,12879,0,0,19152,0,0,30883,0,0,20322,0,0,17095,0,0,16099,0,0,17223,0,0,18398,0,0,13217,0,0,14363,0,0,12660,0,,0,202367,0,1
BT-HQ,9,3672,3671,0.0002723311546840579,3393,3392,0.00029472443265543546,3391,3390,0.00029489826010031805,5425,5424,0.00018433179723498228,2831,2831,0,2571,2569,0.000777907429015956,6580,6579,0.0001519756838905817,9296,9293,0.0003227194492254615,5500,5498,0.0003636363636363438,4301,4294,0.0016275284817484081,5248,5252,0,4543,4542,0.00022011886418671356,,56751,56735,0.0002819333580025285,1
BT-HQ,1,0,4284,0,0,4209,0,0,6966,0,0,7498,0,0,7357,0,0,7519,0,0,7358,0,0,7792,0,0,7370,0,0,7107,0,0,6361,0,0,5645,0,,0,79466,0,1
BT-HQ,10,72773,72811,0,29959,29982,0,48554,48583,0,23536,23549,0,18330,18345,0,32867,0,1,16348,0,1,7410,87104,0,11850,11871,0,12507,12425,0.006556328456064575,12647,11954,0.05479560370048231,63664,61490,0.034148027142498094,,350445,378114,0,1
BT-HQ,11,7222,7220,0.0002769315978953246,7046,7044,0.0002838489923360221,6945,6943,0.00028797696184301724,6723,6723,0,7035,7033,0.0002842928216062468,6853,6850,0.0004377644827082694,6153,6150,0.0004875670404680399,8904,8901,0.0003369272237196963,7850,7849,0.0001273885350318027,7393,7387,0.0008115785202218451,8549,8547,0.00023394549070065995,8134,8132,0.0002458814851241664,,88807,88779,0.00031529046133749183,1
BT-HQ,12,13260,13230,0.002262443438914019,20750,20710,0.001927710843373509,11200,11170,0.002678571428571419,7760,7740,0.002577319587628857,6170,6160,0.0016207455429497752,6090,6070,0.003284072249589487,5670,5660,0.0017636684303351524,4540,4530,0.0022026431718061845,4110,4120,0,4080,4050,0.007352941176470562,4330,4320,0.002309468822170868,4460,4440,0.004484304932735439,,92420,92200,0.00238043713481928,1
BT-HQ,13,12339,12337,0.00016208768944003804,16210,16209,6.169031462055496e-05,18342,18341,5.4519681605080805e-05,21415,21412,0.0001400887228577563,17343,17342,5.766015106956068e-05,7886,7884,0.0002536139994927522,11309,11310,0,16747,16743,0.00023884874902968534,29586,29582,0.0001351990806462977,36757,36755,5.4411404630361204e-05,36626,36624,5.460601758311423e-05,38890,38887,7.714065312414142e-05,,263450,263426,9.109888024294577e-05,1
BT-HQ,14,2002,2037,0,0,2016,0,0,2483,0,0,2523,0,0,2359,0,133,2535,0,2383,2415,0,2493,2526,0,2420,2445,0,2387,2416,0,2258,2286,0,1859,1889,0,,15935,27930,0,1
BT-HQ,15,7195,7189,0.0008339124391938402,7820,7815,0.0006393861892582953,9263,9257,0.0006477383137212245,10110,10103,0.0006923837784371667,10927,10920,0.0006406149903908087,10503,10496,0.0006664762448823636,11222,11214,0.000712885403671315,10881,10875,0.0005514199062586211,11933,11925,0.0006704097879829396,12906,12898,0.0006198667286533288,10825,10819,0.0005542725173209861,10785,10779,0.0005563282336578101,,124370,124290,0.0006432419393744837,1
