Unnamed: 0,Unnamed: 1,January,Unnamed: 3,Unnamed: 4,February,Unnamed: 6,Unnamed: 7,March,Unnamed: 9,Unnamed: 10,April,Unnamed: 12,Unnamed: 13,May,Unnamed: 15,Unnamed: 16,June,Unnamed: 18,Unnamed: 19,July,Unnamed: 21,Unnamed: 22,August,Unnamed: 24,Unnamed: 25,September,Unnamed: 27,Unnamed: 28,October,Unnamed: 30,Unnamed: 31,November,Unnamed: 33,Unnamed: 34,December,Unnamed: 36,Unnamed: 37,Unnamed: 38,Accumulate for Year 2024,Unnamed: 40,Unnamed: 41,Unnamed: 42
Region,Cabin,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,Total kWh,Sales kWh,Losses,,Total kWh,Sales kWh,Losses,Consumer
RTK-HQ,1,1,97407,0,0,91112,0,0,96890,0,0,115123,0,0,138105,0,281575,130992,0.5347882446950191,117970,112664,0.044977536661863216,105823,103840,0.01873883749279459,121796,116355,0.04467305987060333,118061,111787,0.053142019803322005,98531,94139,0.04457480386883317,116778,110089,0.0572796245868229,,960535,1318503,0,260
RTK-HQ,2,1,39003,0,0,35309,0,0,39369,0,0,49508,0,0,54576,0,108580,51438,0.5262663473936269,48797,47708,0.02231694571387588,43620,42706,0.020953690967446148,48850,47758,0.022354145342886378,47120,46042,0.022877758913412594,38671,37673,0.02580745261306927,41340,40313,0.024842767295597534,,376979,531403,0,87
RTK-HQ,3,1,106797,0,0,108953,0,0,114783,0,0,122869,0,0,176039,0,332922,136888,0.5888286145103057,133404,125787,0.05709723846361425,119469,118162,0.010940076505202234,132786,126026,0.050908981368517736,126103,119834,0.04971332957978791,123725,119304,0.035732471206304295,118157,113400,0.0402599930600811,,1086567,1488842,0,253
RTK-HQ,4,1,95398,0,0,93675,0,0,94166,0,0,112171,0,0,129914,0,262166,124297,0.5258843633423098,106850,103022,0.03582592419279362,102566,98983,0.034933603728330986,113138,109077,0.035894217681062046,104984,101258,0.03549112245675534,95761,92451,0.034565219661448765,96264,92853,0.035433807030665676,,881730,1247265,0,253
RTK-HQ,5,1,50466,0,0,45112,0,0,46274,0,0,57062,0,0,60964,0,121087,56104,0.5366637211261325,52741,51079,0.031512485542557034,48952,47489,0.02988641934956693,52983,50836,0.04052243172338299,50706,49374,0.026269080582179583,44472,43742,0.016414822809857843,47895,45941,0.0407975780352855,,418837,604443,0,174
RTK-HQ,6,1,63777,0,0,66109,0,0,65448,0,0,80602,0,0,90285,0,177595,78710,0.5568005856020721,77593,74509,0.039745853363061134,73787,70808,0.04037296542751434,81588,78129,0.04239594057949703,72346,69340,0.04155032759240318,74272,70767,0.047191404566997,68218,65345,0.04211498431499017,,625400,873829,0,270
RTK-HQ,7,1,101957,0,0,99331,0,0,104245,0,0,129660,0,0,140667,0,287300,133010,0.5370344587539158,125815,119713,0.048499781425108246,112807,109276,0.031301249035964096,119759,115256,0.03760051436635248,106284,102215,0.038284219637951145,104464,100369,0.039200107213968494,107448,101205,0.058102524011614975,,963878,1356904,0,338
RTK-HQ,8,1,60794,0,0,63241,0,0,64394,0,0,72462,0,0,84987,0,168384,75888,0.549315849486887,64077,61631,0.03817282332194083,66137,62956,0.04809713171144747,67766,66559,0.01781129179824692,62866,60775,0.03326122228231476,66548,63795,0.04136863617238684,66193,63370,0.04264801414046804,,561972,800852,0,181
RTK-HQ,9,1,29689,0,0,28715,0,0,31398,0,0,34821,0,0,36834,0,73797,32972,0.5532067699228966,32163,30129,0.06324036936852906,27709,29295,0,34077,32904,0.034422044194031165,29540,28565,0.03300609343263372,31512,30446,0.03382838283828382,30379,29343,0.034102505019915075,,259178,375111,0,195
RTK-HQ,10,1,19680,0,0,20415,0,0,21781,0,0,25147,0,0,25550,0,50737,23980,0.5273666160789956,21735,21247,0.02245226593052685,21371,20875,0.023209021571288235,21697,21156,0.02493432271742635,20242,19773,0.02316964726805648,20611,20218,0.019067488234437935,21270,20691,0.027221438645980256,,177664,260513,0,175
RTK-HQ,11,1,24530,0,0,29180,0,0,29291,0,0,33602,0,0,33413,0,63033,27752,0.5597226849428077,25815,25314,0.019407321324811155,27626,27002,0.0225874176500398,26278,25470,0.030748154349646062,24502,23720,0.03191576197861401,25645,25334,0.0121271202963541,26313,25137,0.04469273743016755,,219213,329745,0,181
RTK-HQ,12,1,3516,0,0,3678,0,0,3486,0,0,2741,0,0,3540,0,7668,4113,0.4636150234741784,3805,3799,0.0015768725361366975,4293,4283,0.0023293733985557674,3850,3842,0.002077922077922123,2733,2727,0.002195389681668547,3214,3208,0.0018668326073428831,3081,3073,0.0025965595585848433,,28645,42006,0,4
RTK-HQ,13,1,23957,0,0,21349,0,0,24555,0,0,33115,0,0,34613,0,67892,33298,0.5095445707889,28990,29002,0,25488,25500,0,30345,30305,0.0013181743285549663,28841,28912,0,25396,25409,0,25173,25183,0,,232126,335198,0,1
